Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0015026	coreceptor activity	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0015030	Cajal body	 21	0.000630359498410475	0.129223697174147	16	5	1884	2939	1.94245614035088
GO:0015035	protein disulfide oxidoreductase activity	  6	0.00362418365152984	0.227436014866414	6	0	1894	2944	2.54947368421053
GO:0015078	proton transmembrane transporter activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0015267	channel activity	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0015276	ligand-gated ion channel activity	 10	0.993165159331209	1	1	9	1899	2935	0.254947368421053
GO:0015293	symporter activity	 16	0.647983956112763	1	6	10	1894	2934	0.956052631578947
GO:0015297	antiporter activity	 13	0.817028054319387	1	4	9	1896	2935	0.784453441295547
GO:0015459	potassium channel regulator activity	 13	0.985603314389227	1	2	11	1898	2933	0.392226720647773
GO:0015464	acetylcholine receptor activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0015485	cholesterol binding	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0015629	actin cytoskeleton	 69	0.196175372273124	1	31	38	1869	2906	1.14541571319603
GO:0015630	microtubule cytoskeleton	 56	0.547090026572234	1	22	34	1878	2910	1.00157894736842
GO:0015631	tubulin binding	 17	0.714557516553351	1	6	11	1894	2933	0.899814241486068
GO:0015643	toxic substance binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0015711	organic anion transport	  5	1	1	0	5	1900	2939	0
GO:0015908	fatty acid transport	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0015914	phospholipid transport	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0015934	large ribosomal subunit	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0016010	dystrophin-associated glycoprotein complex	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0016032	viral process	 14	0.863591930787843	1	4	10	1896	2934	0.728421052631579
GO:0016042	lipid catabolic process	 37	0.496891929829366	1	15	22	1885	2922	1.03357041251778
GO:0016055	Wnt signaling pathway	 75	0.922304642258925	1	24	51	1876	2893	0.815831578947368
GO:0016070	RNA metabolic process	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0016079	synaptic vesicle exocytosis	  9	0.92316276301718	1	2	7	1898	2937	0.566549707602339
GO:0016082	synaptic vesicle priming	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0016125	sterol metabolic process	  6	0.00362418365152984	0.227436014866414	6	0	1894	2944	2.54947368421053
GO:0016126	sterol biosynthetic process	 14	0.0512583680658518	0.700531030233308	9	5	1891	2939	1.63894736842105
GO:0016180	snRNA processing	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0016188	synaptic vesicle maturation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0016192	vesicle-mediated transport	 79	0.0661459124102381	0.790509169841492	38	41	1862	2903	1.22632911392405
GO:0016197	endosomal transport	 14	0.490057624310308	1	6	8	1894	2936	1.09263157894737
GO:0016209	antioxidant activity	  9	0.00325947262962911	0.227436014866414	8	1	1892	2943	2.26619883040936
GO:0016226	iron-sulfur cluster assembly	  8	0.161693655219476	1	5	3	1895	2941	1.59342105263158
GO:0016229	steroid dehydrogenase activity	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0016234	inclusion body	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0016235	aggresome	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0016236	macroautophagy	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0016239	positive regulation of macroautophagy	 12	0.539753870792073	1	5	7	1895	2937	1.06228070175439
GO:0016251	RNA polymerase II general transcription initiation factor activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0016272	prefoldin complex	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0016282	eukaryotic 43S preinitiation complex	  7	0.0014188102182715	0.153161357788266	7	0	1893	2944	2.54947368421053
GO:0016290	palmitoyl-CoA hydrolase activity	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0016298	lipase activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0016311	dephosphorylation	 52	0.484181247913049	1	21	31	1879	2913	1.0295951417004
GO:0016323	basolateral plasma membrane	 72	0.661289712033954	1	27	45	1873	2899	0.956052631578947
GO:0016327	apicolateral plasma membrane	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0016328	lateral plasma membrane	 28	0.832095975843903	1	9	19	1891	2925	0.819473684210526
GO:0016331	morphogenesis of embryonic epithelium	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0016338	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	  9	1	1	0	9	1900	2935	0
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0016342	catenin complex	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0016358	dendrite development	 21	0.891998425386366	1	6	15	1894	2929	0.728421052631579
GO:0016363	nuclear matrix	 48	0.534516961838391	1	19	29	1881	2915	1.00916666666667
GO:0016407	acetyltransferase activity	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0016459	myosin complex	 14	0.700618363148246	1	5	9	1895	2935	0.910526315789474
GO:0016477	cell migration	 96	0.0498349199441787	0.700531030233308	46	50	1854	2894	1.22162280701754
GO:0016485	protein processing	 18	0.771864061286588	1	6	12	1894	2932	0.849824561403509
GO:0016493	C-C chemokine receptor activity	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0016504	peptidase activator activity	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0016514	SWI/SNF complex	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0016525	negative regulation of angiogenesis	 40	0.91550705628823	1	12	28	1888	2916	0.764842105263158
GO:0016529	sarcoplasmic reticulum	 26	0.176474552524475	1	13	13	1887	2931	1.27473684210526
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	 15	0.366140667758168	1	7	8	1893	2936	1.18975438596491
GO:0016571	histone methylation	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0016572	histone phosphorylation	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0016573	histone acetylation	 13	0.402691105215304	1	6	7	1894	2937	1.17668016194332
GO:0016574	histone ubiquitination	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0016575	histone deacetylation	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0016578	histone deubiquitination	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0016579	protein deubiquitination	 22	0.684557832950868	1	8	14	1892	2930	0.927081339712919
GO:0016580	Sin3 complex	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0016581	NuRD complex	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0016584	nucleosome positioning	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0016592	mediator complex	  8	0.161693655219476	1	5	3	1895	2941	1.59342105263158
GO:0016594	glycine binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0016597	amino acid binding	 13	0.211081683470683	1	7	6	1893	2938	1.37279352226721
GO:0016601	Rac protein signal transduction	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0016604	nuclear body	 97	0.701778579845496	1	36	61	1864	2883	0.946196418882257
GO:0016605	PML body	 31	0.960611045507694	1	8	23	1892	2921	0.657928692699491
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	 13	0.211081683470683	1	7	6	1893	2938	1.37279352226721
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	 12	0.758071145075746	1	4	8	1896	2936	0.849824561403509
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0016651	oxidoreductase activity, acting on NAD(P)H	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	 19	0.30698172714204	1	9	10	1891	2934	1.20764542936288
GO:0016746	transferase activity, transferring acyl groups	 41	0.32135254533402	1	18	23	1882	2921	1.1192811296534
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0016757	transferase activity, transferring glycosyl groups	 63	0.318690280562583	1	27	36	1873	2908	1.09263157894737
GO:0016758	transferase activity, transferring hexosyl groups	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0016772	transferase activity, transferring phosphorus-containing groups	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0016773	phosphotransferase activity, alcohol group as acceptor	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0016779	nucleotidyltransferase activity	 26	0.176474552524475	1	13	13	1887	2931	1.27473684210526
GO:0016788	hydrolase activity, acting on ester bonds	 12	0.539753870792073	1	5	7	1895	2937	1.06228070175439
GO:0016790	thiolester hydrolase activity	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0016791	phosphatase activity	 40	0.646598977393293	1	15	25	1885	2919	0.956052631578947
GO:0016798	hydrolase activity, acting on glycosyl bonds	 24	0.0176153798398552	0.492429936432315	15	9	1885	2935	1.59342105263158
GO:0016805	dipeptidase activity	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	  7	1	1	0	7	1900	2937	0
GO:0016829	lyase activity	 59	0.0452512234507508	0.700531030233308	30	29	1870	2915	1.29634255129349
GO:0016831	carboxy-lyase activity	  8	0.0450347774236384	0.700531030233308	6	2	1894	2942	1.91210526315789
GO:0016849	phosphorus-oxygen lyase activity	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0016853	isomerase activity	 59	0.00656701296933106	0.331042047224475	33	26	1867	2918	1.42597680642284
GO:0016874	ligase activity	 43	2.71471630318501e-06	0.00652122243567437	32	11	1868	2933	1.89728274173807
GO:0016887	ATPase activity	 73	0.323760139147818	1	31	42	1869	2902	1.08265320836337
GO:0016922	nuclear receptor binding	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0016925	protein sumoylation	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0016973	poly(A)+ mRNA export from nucleus	  8	0.161693655219476	1	5	3	1895	2941	1.59342105263158
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0017016	Ras GTPase binding	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0017017	MAP kinase tyrosine/serine/threonine phosphatase activity	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0017022	myosin binding	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0017025	TBP-class protein binding	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0017046	peptide hormone binding	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0017048	Rho GTPase binding	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0017053	transcriptional repressor complex	 15	0.764593080383169	1	5	10	1895	2934	0.849824561403509
GO:0017056	structural constituent of nuclear pore	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0017069	snRNA binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0017075	syntaxin-1 binding	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	  9	0.0907478819362753	0.790509169841492	6	3	1894	2941	1.69964912280702
GO:0017116	single-stranded DNA helicase activity	 10	0.0490388104662654	0.700531030233308	7	3	1893	2941	1.78463157894737
GO:0017124	SH3 domain binding	 43	0.916614793926512	1	13	30	1887	2914	0.770771113831089
GO:0017134	fibroblast growth factor binding	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0017137	Rab GTPase binding	 27	0.508518661199015	1	11	16	1889	2928	1.03867446393762
GO:0017144	drug metabolic process	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0017147	Wnt-protein binding	 14	0.490057624310308	1	6	8	1894	2936	1.09263157894737
GO:0017148	negative regulation of translation	 29	0.864399854201185	1	9	20	1891	2924	0.791215970961887
GO:0017154	semaphorin receptor activity	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0017156	calcium-ion regulated exocytosis	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0017157	regulation of exocytosis	 13	0.402691105215304	1	6	7	1894	2937	1.17668016194332
GO:0017158	regulation of calcium ion-dependent exocytosis	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0017160	Ral GTPase binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0017166	vinculin binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0018024	histone-lysine N-methyltransferase activity	  5	1	1	0	5	1900	2939	0
GO:0018105	peptidyl-serine phosphorylation	 44	0.588757535075323	1	17	27	1883	2917	0.985023923444976
GO:0018107	peptidyl-threonine phosphorylation	 21	0.446954511259723	1	9	12	1891	2932	1.09263157894737
GO:0018108	peptidyl-tyrosine phosphorylation	 45	0.945425162136391	1	13	32	1887	2912	0.736514619883041
GO:0018149	peptide cross-linking	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0018279	protein N-linked glycosylation via asparagine	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0018345	protein palmitoylation	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0019001	guanyl nucleotide binding	 10	0.993165159331209	1	1	9	1899	2935	0.254947368421053
GO:0019003	GDP binding	 24	0.32060578727611	1	11	13	1889	2931	1.16850877192982
GO:0019005	SCF ubiquitin ligase complex	 21	0.957290823226915	1	5	16	1895	2928	0.607017543859649
GO:0019213	deacetylase activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0019216	regulation of lipid metabolic process	 13	0.625418099277554	1	5	8	1895	2936	0.980566801619433
GO:0019221	cytokine-mediated signaling pathway	 30	0.891490193608635	1	9	21	1891	2923	0.764842105263158
GO:0019228	neuronal action potential	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0019229	regulation of vasoconstriction	  5	1	1	0	5	1900	2939	0
GO:0019233	sensory perception of pain	 24	0.95345069278584	1	6	18	1894	2926	0.637368421052632
GO:0019367	fatty acid elongation, saturated fatty acid	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0019369	arachidonic acid metabolic process	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0019370	leukotriene biosynthetic process	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0019432	triglyceride biosynthetic process	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0019433	triglyceride catabolic process	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0019722	calcium-mediated signaling	 27	0.890830300129872	1	8	19	1892	2925	0.755399610136452
GO:0019731	antibacterial humoral response	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0019789	SUMO transferase activity	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0019827	stem cell population maintenance	 20	0.94174501421726	1	5	15	1895	2929	0.637368421052632
GO:0019835	cytolysis	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0019838	growth factor binding	 24	0.190133270384047	1	12	12	1888	2932	1.27473684210526
GO:0019841	retinol binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0019843	rRNA binding	 13	0.402691105215304	1	6	7	1894	2937	1.17668016194332
GO:0019855	calcium channel inhibitor activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0019882	antigen processing and presentation	 12	0.758071145075746	1	4	8	1896	2936	0.849824561403509
GO:0019888	protein phosphatase regulator activity	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0019894	kinesin binding	 15	0.764593080383169	1	5	10	1895	2934	0.849824561403509
GO:0019897	extrinsic component of plasma membrane	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0019898	extrinsic component of membrane	 17	0.860530440789414	1	5	12	1895	2932	0.74984520123839
GO:0019900	kinase binding	 34	0.132826980619733	1	17	17	1883	2927	1.27473684210526
GO:0019902	phosphatase binding	 19	0.973387622935646	1	4	15	1896	2929	0.536731301939058
GO:0019903	protein phosphatase binding	 35	0.778872869835106	1	12	23	1888	2921	0.874105263157895
