Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0043547	positive regulation of GTPase activity	 71	0.101120672155113	0.680879267821798	32	39	1589	2711	1.21531657557932
GO:0043548	phosphatidylinositol 3-kinase binding	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0043588	skin development	 18	0.52551977682233	1	7	11	1614	2739	1.04863253135924
GO:0043589	skin morphogenesis	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0043621	protein self-association	 22	0.76529826235933	1	7	15	1614	2735	0.857972071112108
GO:0043627	response to estrogen	 23	0.0449613713268757	0.524354507674187	13	10	1608	2740	1.52409945551592
GO:0043653	mitochondrial fragmentation involved in apoptotic process	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0043666	regulation of phosphoprotein phosphatase activity	 12	0.881082557011305	1	3	9	1618	2741	0.674120913016656
GO:0043679	axon terminus	 24	0.929051654116408	1	6	18	1615	2732	0.674120913016656
GO:0043687	post-translational protein modification	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0043923	positive regulation by host of viral transcription	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0043966	histone H3 acetylation	 11	0.954443776392988	1	2	9	1619	2741	0.490269754921205
GO:0043967	histone H4 acetylation	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0044030	regulation of DNA methylation	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0044212	transcription regulatory region DNA binding	 85	0.673934078681804	1	30	55	1591	2695	0.951700112494103
GO:0044257	cellular protein catabolic process	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0044291	cell-cell contact zone	  7	0.0123627495615496	0.280712908695187	6	1	1615	2749	2.31127170177139
GO:0044295	axonal growth cone	 12	0.0362473632093955	0.448933792822859	8	4	1613	2746	1.79765576804442
GO:0044297	cell body	 37	0.170766714834486	0.811567393922701	17	20	1604	2730	1.2389249212198
GO:0044306	neuron projection terminus	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0044319	wound healing, spreading of cells	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0044322	endoplasmic reticulum quality control compartment	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0044325	ion channel binding	 47	0.175220597877629	0.828605174426273	21	26	1600	2724	1.20481184454041
GO:0044342	type B pancreatic cell proliferation	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0044344	cellular response to fibroblast growth factor stimulus	 11	0.631049008593145	1	4	7	1617	2743	0.980539509842409
GO:0044389	ubiquitin-like protein ligase binding	  9	0.0158160203253439	0.337683836946336	7	2	1614	2748	2.09726506271849
GO:0044548	S100 protein binding	 10	0.295751712156876	0.928961961772567	5	5	1616	2745	1.34824182603331
GO:0044615	nuclear pore nuclear basket	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0044772	mitotic cell cycle phase transition	 12	0.00141059481347468	0.103479788752591	10	2	1611	2748	2.24706971005552
GO:0044782	cilium organization	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0044798	nuclear transcription factor complex	 13	0.772092592176301	1	4	9	1617	2741	0.829687277558962
GO:0044804	autophagy of nucleus	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0044849	estrous cycle	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0044853	plasma membrane raft	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0045019	negative regulation of nitric oxide biosynthetic process	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0045022	early endosome to late endosome transport	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0045055	regulated exocytosis	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0045056	transcytosis	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0045070	positive regulation of viral genome replication	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0045071	negative regulation of viral genome replication	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0045087	innate immune response	 91	0.999405828034729	1	20	71	1601	2679	0.592633769684973
GO:0045088	regulation of innate immune response	  5	1	1	0	5	1621	2745	0
GO:0045089	positive regulation of innate immune response	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0045095	keratin filament	 11	0.993932037689796	1	1	10	1620	2740	0.245134877460602
GO:0045111	intermediate filament cytoskeleton	 13	0.562999658909294	1	5	8	1616	2742	1.0371090969487
GO:0045116	protein neddylation	  6	1	1	0	6	1621	2744	0
GO:0045120	pronucleus	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0045121	membrane raft	 74	0.227767018558586	0.874292856505159	31	43	1590	2707	1.12960801640629
GO:0045165	cell fate commitment	 20	0.47666871145095	1	8	12	1613	2738	1.07859346082665
GO:0045171	intercellular bridge	 25	0.0916131060667767	0.641128805938118	13	12	1608	2738	1.40217149907465
GO:0045176	apical protein localization	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0045177	apical part of cell	 32	0.0924959527584273	0.641128805938118	16	16	1605	2734	1.34824182603331
GO:0045182	translation regulator activity	 10	0.295751712156876	0.928961961772567	5	5	1616	2745	1.34824182603331
GO:0045184	establishment of protein localization	 17	0.135312010717701	0.710114109470648	9	8	1612	2742	1.42755016874115
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0045198	establishment of epithelial cell apical/basal polarity	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0045211	postsynaptic membrane	 49	0.456225308762059	1	19	30	1602	2720	1.04557529365849
GO:0045214	sarcomere organization	 20	0.0310889230908486	0.448933792822859	12	8	1609	2742	1.61789019123998
GO:0045216	cell-cell junction organization	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0045254	pyruvate dehydrogenase complex	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0045292	mRNA cis splicing, via spliceosome	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0045296	cadherin binding	 13	0.562999658909294	1	5	8	1616	2742	1.0371090969487
GO:0045332	phospholipid translocation	  8	0.9755447117189	1	1	7	1620	2743	0.337060456508328
GO:0045333	cellular respiration	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0045334	clathrin-coated endocytic vesicle	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0045335	phagocytic vesicle	 33	0.838986036905447	1	10	23	1611	2727	0.817116258202008
GO:0045348	positive regulation of MHC class II biosynthetic process	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0045429	positive regulation of nitric oxide biosynthetic process	 11	0.000353256241772883	0.0529757857141423	10	1	1611	2749	2.45134877460602
GO:0045444	fat cell differentiation	 28	0.76746206421238	1	9	19	1612	2731	0.866726888164273
GO:0045445	myoblast differentiation	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0045453	bone resorption	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0045454	cell redox homeostasis	 25	0.0164208880236208	0.348001189893179	15	10	1606	2740	1.61789019123998
GO:0045471	response to ethanol	 44	0.885855743550451	1	13	31	1608	2719	0.796688351746958
GO:0045475	locomotor rhythm	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0045494	photoreceptor cell maintenance	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0045505	dynein intermediate chain binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0045579	positive regulation of B cell differentiation	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0045580	regulation of T cell differentiation	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0045582	positive regulation of T cell differentiation	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0045595	regulation of cell differentiation	 10	0.295751712156876	0.928961961772567	5	5	1616	2745	1.34824182603331
GO:0045596	negative regulation of cell differentiation	 14	0.102096192203968	0.680879267821798	8	6	1613	2744	1.54084780118093
GO:0045597	positive regulation of cell differentiation	 19	0.241559397610987	0.874292856505159	9	10	1612	2740	1.2772817299263
GO:0045598	regulation of fat cell differentiation	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0045599	negative regulation of fat cell differentiation	 20	0.302943554817828	0.928961961772567	9	11	1612	2739	1.21341764342998
GO:0045600	positive regulation of fat cell differentiation	 20	0.658027773070048	1	7	13	1614	2737	0.943769278223319
GO:0045616	regulation of keratinocyte differentiation	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0045617	negative regulation of keratinocyte differentiation	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0045638	negative regulation of myeloid cell differentiation	  9	0.984630666865282	1	1	8	1620	2742	0.299609294674069
GO:0045647	negative regulation of erythrocyte differentiation	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0045648	positive regulation of erythrocyte differentiation	 10	0.933226906869315	1	2	8	1619	2742	0.539296730413325
GO:0045654	positive regulation of megakaryocyte differentiation	  6	1	1	0	6	1621	2744	0
GO:0045662	negative regulation of myoblast differentiation	 11	0.0675829846107961	0.528541035757744	7	4	1614	2746	1.71594414222422
GO:0045663	positive regulation of myoblast differentiation	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0045664	regulation of neuron differentiation	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0045665	negative regulation of neuron differentiation	 20	0.166534316580405	0.79358399189249	10	10	1611	2740	1.34824182603331
GO:0045666	positive regulation of neuron differentiation	 32	0.166470575396627	0.79358399189249	15	17	1606	2733	1.26397671190623
GO:0045667	regulation of osteoblast differentiation	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0045668	negative regulation of osteoblast differentiation	 14	0.0355916224810885	0.448933792822859	9	5	1612	2745	1.73345377632855
GO:0045669	positive regulation of osteoblast differentiation	 27	0.0384404923199055	0.467992546924466	15	12	1606	2738	1.49804647337035
GO:0045670	regulation of osteoclast differentiation	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0045671	negative regulation of osteoclast differentiation	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0045672	positive regulation of osteoclast differentiation	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0045687	positive regulation of glial cell differentiation	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0045722	positive regulation of gluconeogenesis	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0045727	positive regulation of translation	 32	0.271310154151139	0.880066157626315	14	18	1607	2732	1.17971159777915
GO:0045732	positive regulation of protein catabolic process	 23	0.497589966419079	1	9	14	1612	2736	1.05514577689564
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	 12	0.111452854572757	0.710114109470648	7	5	1614	2745	1.57294879703886
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	 15	0.0602122033768893	0.528541035757744	9	6	1612	2744	1.61789019123998
GO:0045739	positive regulation of DNA repair	 12	0.969116020269325	1	2	10	1619	2740	0.449413942011104
GO:0045740	positive regulation of DNA replication	 12	0.111452854572757	0.710114109470648	7	5	1614	2745	1.57294879703886
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0045746	negative regulation of Notch signaling pathway	 14	0.102096192203968	0.680879267821798	8	6	1613	2744	1.54084780118093
GO:0045747	positive regulation of Notch signaling pathway	 11	0.0675829846107961	0.528541035757744	7	4	1614	2746	1.71594414222422
GO:0045765	regulation of angiogenesis	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0045766	positive regulation of angiogenesis	 50	0.191154423507448	0.866708091370538	22	28	1599	2722	1.18645280690932
GO:0045773	positive regulation of axon extension	 16	0.206480619691051	0.874292856505159	8	8	1613	2742	1.34824182603331
GO:0045776	negative regulation of blood pressure	 11	0.993932037689796	1	1	10	1620	2740	0.245134877460602
GO:0045777	positive regulation of blood pressure	 11	0.954443776392988	1	2	9	1619	2741	0.490269754921205
GO:0045778	positive regulation of ossification	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0045780	positive regulation of bone resorption	  6	1	1	0	6	1621	2744	0
GO:0045785	positive regulation of cell adhesion	 17	0.135312010717701	0.710114109470648	9	8	1612	2742	1.42755016874115
GO:0045786	negative regulation of cell cycle	 13	0.0640935809337508	0.528541035757744	8	5	1613	2745	1.65937455511792
GO:0045787	positive regulation of cell cycle	 18	0.185113328194816	0.848800072337835	9	9	1612	2741	1.34824182603331
GO:0045793	positive regulation of cell size	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0045807	positive regulation of endocytosis	 10	0.0359216204721896	0.448933792822859	7	3	1614	2747	1.88753855644664
GO:0045814	negative regulation of gene expression, epigenetic	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0045821	positive regulation of glycolytic process	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0045823	positive regulation of heart contraction	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0045840	positive regulation of mitotic nuclear division	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0045859	regulation of protein kinase activity	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0045860	positive regulation of protein kinase activity	 15	0.302496509430501	0.928961961772567	7	8	1614	2742	1.25835903763109
GO:0045861	negative regulation of proteolysis	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0045862	positive regulation of proteolysis	 13	0.913779546461806	1	3	10	1618	2740	0.622265458169221
GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0045879	negative regulation of smoothened signaling pathway	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0045880	positive regulation of smoothened signaling pathway	 11	0.837750994012784	1	3	8	1618	2742	0.735404632381807
GO:0045899	positive regulation of RNA polymerase II transcriptional preinitiation complex assembly	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0045907	positive regulation of vasoconstriction	 14	0.640581869348199	1	5	9	1616	2741	0.963029875738081
GO:0045921	positive regulation of exocytosis	 11	0.631049008593145	1	4	7	1617	2743	0.980539509842409
GO:0045926	negative regulation of growth	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0045930	negative regulation of mitotic cell cycle	 15	0.302496509430501	0.928961961772567	7	8	1614	2742	1.25835903763109
GO:0045931	positive regulation of mitotic cell cycle	 15	0.019177901883888	0.363364088011944	10	5	1611	2745	1.79765576804442
GO:0045943	positive regulation of transcription by RNA polymerase I	  6	0.0289935828529927	0.448381840769795	5	1	1616	2749	2.24706971005552
GO:0045948	positive regulation of translational initiation	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0045955	negative regulation of calcium ion-dependent exocytosis	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0045956	positive regulation of calcium ion-dependent exocytosis	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0045987	positive regulation of smooth muscle contraction	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0045995	regulation of embryonic development	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0046034	ATP metabolic process	 19	0.241559397610987	0.874292856505159	9	10	1612	2740	1.2772817299263
GO:0046039	GTP metabolic process	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0046085	adenosine metabolic process	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
